90070363,18.4961,0.0540655,
1104566167,18.4961,0.0540655,
1354094053,18.4961,0.0540655,
89873758,18.4961,0.0540655,
1358082986,2.3397,0.427405,
1354284780,10.5142,0.0951095,
93055950,10.5142,0.0951095,
1105394355,10.5142,0.0951095,
1105377971,9.30227,0.107501,
1099676366,9.30227,0.107501,
86960699,9.30227,0.107501,
93256395,2.41585,0.413933,
1103821455,2.41585,0.413933,
1353891555,2.41585,0.413933,
86764350,2.41585,0.413933,
1358214050,2.21009,0.45247,
1104400010,2.21009,0.45247,
1103613602,2.21009,0.45247,
343731242,2.21009,0.45247,
85932938,2.21009,0.45247,
1357158324,2.84196,0.35187,
1100177106,2.84196,0.35187,
1103550087,2.84196,0.35187,
1353823713,2.84196,0.35187,
342650232,2.84196,0.35187,
85678878,2.84196,0.35187,
1103359658,3.91958,0.255129,
84917162,3.91958,0.255129,
1357968298,3.18534,0.313938,
1357951914,8.20904,0.121817,
84884394,8.20904,0.121817,
84884362,5.04286,0.1983,
1103351458,5.04286,0.1983,
1357951906,5.04286,0.1983,
339537064,5.04286,0.1983,
1103351426,0.68781,1.45389,
84884234,0.68781,1.45389,
1356903338,8.71814,0.114703,
339274922,8.71814,0.114703,
84818858,8.71814,0.114703,
1099157162,8.71814,0.114703,
1103285930,8.71814,0.114703,
1356899251,4.66241,0.214481,
339273964,4.66241,0.214481,
84818491,4.66241,0.214481,
1099140814,4.66241,0.214481,
1353757420,4.66241,0.214481,
84618190,4.66241,0.214481,
1353757411,2.5928,0.385683,
338472184,2.5928,0.385683,
1099139790,3.02655,0.330409,
1103268531,3.02655,0.330409,
84617934,3.02655,0.330409,
1086292735,0.275068,3.63546,
83568895,0.275068,3.63546,
33426175,0.275068,3.63546,
79374591,0.325835,3.06904,
32377599,0.325835,3.06904,
284008700,2.9236,0.342044,
1089717120,3.35927,0.297684,
285012000,3.35927,0.297684,
30329551,2.24411,0.445611,
1085509363,2.24411,0.445611,
283943932,2.24411,0.445611,
71034943,2.24411,0.445611,
70986495,0.285924,3.49743,
1085508351,0.285924,3.49743,
71018751,0.285924,3.49743,
30288639,0.285924,3.49743,
1085506303,0.238162,4.19882,
70985983,0.238162,4.19882,
1085506288,1.80054,0.555389,
30280387,1.80054,0.555389,
70985788,1.80054,0.555389,
30280207,1.80054,0.555389,
1086230271,0.339793,2.94297,
283880703,0.339793,2.94297,
83504127,0.339793,2.94297,
29281023,0.339793,2.94297,
1086230259,1.18165,0.846274,
83503935,1.18165,0.846274,
279883772,2.99221,0.334201,
78375743,2.99221,0.334201,
32176847,2.99221,0.334201,
79358783,2.99221,0.334201,
1085968115,2.87148,0.348252,
279880700,2.87148,0.348252,
32127695,2.87148,0.348252,
79309631,2.87148,0.348252,
28232399,2.87148,0.348252,
78577610,2.7864,0.358886,
279621628,2.12318,0.470992,
27982543,2.12318,0.470992,
1089651632,0.942221,1.06132,
70204427,0.942221,1.06132,
30085058,0.942221,1.06132,
1088668547,0.942221,1.06132,
1089651584,1.52124,0.657358,
1088668544,1.52124,0.657358,
284749856,1.52124,0.657358,
71187464,1.52124,0.657358,
280813612,1.01732,0.982975,
30084802,1.01732,0.982975,
1088668291,1.01732,0.982975,
284733664,1.01732,0.982975,
71183416,1.01732,0.982975,
26151694,1.01732,0.982975,
1085456115,1.64303,0.608632,
279752700,1.64303,0.608632,
69987135,1.64303,0.608632,
1084473075,1.64303,0.608632,
70970175,1.64303,0.608632,
30063311,4.25229,0.235167,
1085443839,0.297429,3.36215,
1084470015,0.297429,3.36215,
26135295,0.297429,3.36215,
1085443827,2.45441,0.40743,
69986367,2.45441,0.40743,
30030543,2.45441,0.40743,
70921023,2.45441,0.40743,
1085443779,1.32497,0.754734,
30030351,1.32497,0.754734,
1084470000,1.32497,0.754734,
1088606083,1.22511,0.816253,
280556512,1.22511,0.816253,
70188088,1.22511,0.816253,
25939650,1.18559,0.843462,
1088603040,0.173707,5.75682,
25890690,0.173707,5.75682,
1088603010,0.173707,5.75682,
280555680,0.173707,5.75682,
1088603008,0.856148,1.16802,
280555552,0.856148,1.16802,
279490556,1.18083,0.846862,
1084408704,1.01774,0.982569,
279506976,1.01774,0.982569,
275737980,1.89727,0.527073,
81484575,1.89727,0.527073,
32954055,1.89727,0.527073,
1086162417,1.16795,0.856201,
81483807,1.16795,0.856201,
32904903,1.16795,0.856201,
283612404,1.16795,0.856201,
83436861,1.16795,0.856201,
25053519,1.16795,0.856201,
77290271,2.44418,0.409135,
31905479,2.44418,0.409135,
283547636,2.44418,0.409135,
24017231,2.44418,0.409135,
1089594785,7.10578,0.140731,
29857670,7.10578,0.140731,
1087593362,7.10578,0.140731,
284481188,7.10578,0.140731,
1089570289,1.5392,0.649688,
276586876,1.5392,0.649688,
69163039,1.5392,0.649688,
284464372,1.5392,0.649688,
21973327,1.5392,0.649688,
1085388273,1.94271,0.514745,
275541372,1.94271,0.514745,
29808327,1.94271,0.514745,
70903101,1.94271,0.514745,
275540344,25.3017,0.039523,
68901406,25.3017,0.039523,
29791879,25.3017,0.039523,
21915979,25.3017,0.039523,
283415799,0.282816,3.53587,
70854141,0.282816,3.53587,
275538300,1.06448,0.939426,
29759175,1.06448,0.939426,
283415796,1.06448,0.939426,
1085375937,2.9527,0.338673,
275538288,2.9527,0.338673,
68900892,2.9527,0.338673,
1083396816,2.9527,0.338673,
283415604,2.9527,0.338673,
70853901,2.9527,0.338673,
70854908,1.4616,0.684182,
21891647,1.4616,0.684182,
69099290,0.339387,2.94649,
1087528850,0.339387,2.94649,
280287140,0.339387,2.94649,
70120745,0.339387,2.94649,
1088534013,0.502393,1.99047,
1087528671,0.502393,1.99047,
70116861,0.502393,1.99047,
21723519,0.502393,1.99047,
1088546209,7.42951,0.134598,
25663366,7.42951,0.134598,
280286884,7.42951,0.134598,
276328808,1.15885,0.862924,
69098522,1.15885,0.862924,
25630598,1.15885,0.862924,
1087525778,1.15885,0.862924,
21712202,1.15885,0.862924,
276328800,1.17747,0.849279,
69098520,1.17747,0.849279,
25630470,1.17747,0.849279,
1087525776,1.17747,0.849279,
280286244,1.17747,0.849279,
70071561,1.17747,0.849279,
21712194,1.17747,0.849279,
1084339697,1.37576,0.726871,
275279228,1.37576,0.726871,
69854525,1.37576,0.726871,
21657935,1.37576,0.726871,
1084335585,20.0902,0.0497755,
275278200,20.0902,0.0497755,
25597575,20.0902,0.0497755,
1083333330,20.0902,0.0497755,
69838125,20.0902,0.0497755,
21653835,20.0902,0.0497755,
1080145393,7.25813,0.137777,
68573983,7.25813,0.137777,
1079140051,7.25813,0.137777,
69592381,7.25813,0.137777,
21592399,7.25813,0.137777,
1090319232,2.56943,0.389191,
1087360896,2.56943,0.389191,
284422944,2.56943,0.389191,
20922114,2.56943,0.389191,
1090306944,2.7865,0.358873,
272625696,2.7865,0.358873,
80690184,2.7865,0.358873,
32706306,2.7865,0.358873,
83639304,2.7865,0.358873,
1086096127,0.152694,6.54905,
80423167,0.152694,6.54905,
83372287,0.152694,6.54905,
20843263,0.152694,6.54905,
80422975,1.16977,0.854869,
32639695,1.16977,0.854869,
1083146995,1.16977,0.854869,
1086096124,1.18764,0.842006,
80423119,1.18764,0.842006,
1083146959,1.18764,0.842006,
283353331,1.18764,0.842006,
83372284,1.18764,0.842006,
1089270656,2.05482,0.486661,
272366624,2.05482,0.486661,
1087295360,2.05482,0.486661,
280228640,2.05482,0.486661,
20659970,2.05482,0.486661,
1089258402,1.91324,0.522674,
272363688,1.91324,0.522674,
28512138,1.91324,0.522674,
20647818,1.91324,0.522674,
272363560,0.428728,2.33248,
80624650,0.428728,2.33248,
28512130,0.428728,2.33248,
82590760,0.428728,2.33248,
1089258368,1.91619,0.521869,
272363552,1.91619,0.521869,
80624648,1.91619,0.521869,
28512002,1.91619,0.521869,
280227872,1.91619,0.521869,
82590728,1.91619,0.521869,
1083084543,0.201153,4.97134,
82372863,0.201153,4.97134,
20593407,0.201153,4.97134,
1087173504,2.23267,0.447894,
1087164288,2.23267,0.447894,
80542728,2.23267,0.447894,
20135682,2.23267,0.447894,
1087169452,1.28735,0.77679,
20156338,1.28735,0.77679,
271839907,1.28735,0.77679,
20131642,1.28735,0.77679,
82590762,1.91324,0.522674,
271841315,2.31896,0.431228,
80494280,2.31896,0.431228,
1087163276,2.31896,0.431228,
271839779,2.31896,0.431228,
80494088,1.22888,0.813749,
20156162,1.22888,0.813749,
271839776,1.22888,0.813749,
271839404,2.39308,0.417872,
20123594,2.39308,0.417872,
1087161251,2.39308,0.417872,
271839464,2.39308,0.417872,
80493626,2.39308,0.417872,
1087161250,2.5095,0.398486,
80493610,2.5095,0.398486,
1087161260,1.64216,0.608954,
80493770,1.64216,0.608954,
1087161230,1.64216,0.608954,
271839395,1.64216,0.608954,
80493800,1.64216,0.608954,
20123450,1.64216,0.608954,
80493768,1.78357,0.560673,
271839274,0.864802,1.15633,
80493706,0.864802,1.15633,
1087161226,0.864802,1.15633,
271839394,0.864802,1.15633,
1087161224,1.27318,0.785435,
1087161264,1.93211,0.517569,
271839276,1.93211,0.517569,
80493579,1.93211,0.517569,
20123586,1.93211,0.517569,
1087161219,1.93211,0.517569,
271839456,1.93211,0.517569,
80493624,1.93211,0.517569,
1087161248,1.15098,0.868825,
80493578,1.15098,0.868825,
1087161218,1.15098,0.868825,
271839392,1.15098,0.868825,
271839264,2.86523,0.349012,
80493576,2.86523,0.349012,
20123394,2.86523,0.349012,
20123330,2.19873,0.454808,
1087160963,2.19873,0.454808,
271823072,2.19873,0.454808,
20122382,2.19873,0.454808,
1082962639,1.41728,0.705577,
80227324,1.41728,0.705577,
1082953468,1.41728,0.705577,
270771007,1.41728,0.705577,
80275663,1.41728,0.705577,
20069107,1.41728,0.705577,
270773500,1.11175,0.899483,
20105935,1.11175,0.899483,
80275519,1.11175,0.899483,
20069071,1.11175,0.899483,
1082962636,1.85519,0.539028,
270773299,1.85519,0.539028,
69986879,4.25229,0.235167,
1082953420,1.85519,0.539028,
80275660,1.85519,0.539028,
20068915,1.85519,0.539028,
80231432,2.92249,0.342174,
1082950387,0.682143,1.46597,
270770428,0.682143,1.46597,
80226367,0.682143,1.46597,
82639880,2.05482,0.486661,
270770239,0.751391,1.33087,
80226511,0.751391,1.33087,
20056819,0.751391,1.33087,
80226556,0.751391,1.33087,
70953791,4.25229,0.235167,
80226508,1.34217,0.745062,
20056627,1.34217,0.745062,
80226316,0.95294,1.04938,
20056579,0.95294,1.04938,
1090057136,1.60688,0.622324,
76496651,1.60688,0.622324,
31707074,1.60688,0.622324,
1087098755,1.60688,0.622324,
284357600,1.60688,0.622324,
19873550,1.60688,0.622324,
1090057088,1.87027,0.534682,
1087098752,1.87027,0.534682,
79494152,1.87027,0.534682,
1090044848,1.12151,0.891655,
76495883,1.12151,0.891655,
79445048,1.12151,0.891655,
76495880,0.850339,1.176,
1087095680,0.850339,1.176,
21920079,1.94271,0.514745,
284356640,0.850339,1.176,
79445000,0.850339,1.176,
19861250,0.850339,1.176,
1090028464,0.904549,1.10552,
31657666,0.904549,1.10552,
1087095427,0.904549,1.10552,
284340448,0.904549,1.10552,
79440952,0.904549,1.10552,
271495164,2.93188,0.341078,
1082900211,2.93188,0.341078,
283291644,2.93188,0.341078,
19856079,2.93188,0.341078,
271494975,1.60008,0.624969,
76278735,1.60008,0.624969,
31652595,1.60008,0.624969,
283291635,1.60008,0.624969,
79227900,1.60008,0.624969,
19855935,1.60008,0.624969,
1085849292,1.60174,0.624321,
76278732,1.60174,0.624321,
31652403,1.60174,0.624321,
283291443,1.60174,0.624321,
79227852,1.60174,0.624321,
1085837052,2.37037,0.421875,
271491903,2.37037,0.421875,
76277967,2.37037,0.421875,
1085833983,0.151213,6.61319,
76228863,0.151213,6.61319,
79177983,0.151213,6.61319,
19794687,0.151213,6.61319,
27525042,1.73174,0.577454,
1087045518,1.73174,0.577454,
280166307,1.73174,0.577454,
78446568,1.73174,0.577454,
1089010574,2.27993,0.43861,
272301731,2.27993,0.43861,
76464104,2.27993,0.43861,
27520826,2.27993,0.43861,
1087041452,2.27993,0.43861,
19644338,2.27993,0.43861,
1089008560,1.3683,0.730834,
272301100,1.3683,0.730834,
